Term,Score,Polarity,isAcquired,Example1,Example2,Example3,Example4,Example5,Example6,Example7,Example8,Example9,Example10,Example11,Example12,Example13,Example14,Example15,Example16,Example17,Example18,Example19,Example20
less-developed,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lesser-known,1,NEG,N,,,,,,,,,,,,,,,,,,,,
letch,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lethal,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lethargic,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lethargy,1,NEG,N,,,,,,,,,,,,,,,,,,,,
leverage,1,POS,N,,,,,,,,,,,,,,,,,,,,
levity,1,POS,N,,,,,,,,,,,,,,,,,,,,
lewd,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lewdly,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lewdness,1,NEG,N,,,,,,,,,,,,,,,,,,,,
liability,1,NEG,N,,,,,,,,,,,,,,,,,,,,
liable,1,NEG,N,,,,,,,,,,,,,,,,,,,,
liar,1,NEG,N,,,,,,,,,,,,,,,,,,,,
liars,1,NEG,N,,,,,,,,,,,,,,,,,,,,
liberate,1,POS,N,,,,,,,,,,,,,,,,,,,,
liberation,1,POS,N,,,,,,,,,,,,,,,,,,,,
liberty,1,POS,N,,,,,,,,,,,,,,,,,,,,
licentious,1,NEG,N,,,,,,,,,,,,,,,,,,,,
licentiously,1,NEG,N,,,,,,,,,,,,,,,,,,,,
licentiousness,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lie,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lied,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lier,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lifeless,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lifesaver,1,POS,N,,,,,,,,,,,,,,,,,,,,
life-threatening,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lighter,1,POS,N,,,,,,,,,,,,,,,,,,,,
light-hearted,1,POS,N,,,,,,,,,,,,,,,,,,,,
lightweight,0.996366,POS,Y,"SLM applications in the Materials Solutions factory range from high temperature components found in gas turbines and jet engines, to tooling applications as well as <span class=""OP"">lightweight</span> structural components and hydraulic applications.","The Acer C250i is a super <span class=""OP"">lightweight</span> projector that packs a punch when it comes to multi-angle viewing, resolution, battery life, and overall ease of use.","Mahindra & Mahindra, brands its products as """"Mahindra"""", produces SUVs, saloon cars, pickups, <span class=""OP"">lightweight</span> commercial vehicles, heavyweight commercial vehicles, two-wheeled motorcycles and tractors.","Their <span class=""OP"">lightweight</span> design, modern LED lighting and especially energy-efficient heating and air conditioning systems ensure even lower energy consumption.","Special <span class=""OP"">lightweight</span> construction elements in the bodies and bogies significantly reduce the X car's weight and make it particularly light for its class.","first indigenous <span class=""OP"">lightweight</span> and eco-friendly aluminium bulker.","Announced at IFA in Berlin, the Triton 300 is a <span class=""OP"">lightweight</span> option for PC gamers that runs a 9th Generation Intel i7 processor, Nvidia GeForce GTX 1650 GPU, and up to 32GB of memory.","Hindalco launched Indias first indigenous <span class=""OP"">lightweight</span> and eco-friendly aluminium bulker.","What you can do with the laptop is limited by this as it cant handle too many tasks simultaneously, but for <span class=""OP"">lightweight</span> work and simple tasks that arent too intensive, the IdeaPad 1 will do just fine.","The compact and <span class=""OP"">lightweight</span> transmissions allow for a significant reduction in motor size for the same application, enabling a steep reduction in motor costs and overall weight.","Jovanovic, Global Product Manager for Body Shop Adhesives & Sealants, will present on structural and NVH solutions for <span class=""OP"">lightweight</span> body design Jovanovic's presentation will feature the latest topics regarding performance innovations in adhesive technologies and acoustic damping for use in innovative new vehicle bodies utilizing lightweight metals and composites.","Its magnesium aluminum chassis and palm rest make it durable and <span class=""OP"">lightweight</span> –","The Predator Triton 300 is the newest addition to the thin and <span class=""OP"">lightweight</span> Triton line, powered by Windows 10.","The Predator Triton 300 expands the Triton line with an affordable solution for mainstream gamers who value thin and <span class=""OP"">lightweight</span> designs.","The Predator Triton 300 completes the Triton line of gaming notebooks, providing a full spectrum of options for gamers seeking thin and <span class=""OP"">lightweight</span> gear, said Jerry Kao, Co-COO, Acer.","Thin and <span class=""OP"">Lightweight</span> Predator Triton 300 Provides the Right Mix of Size and Power","The Predator Triton 300 is the newest addition to the thin and <span class=""OP"">lightweight</span> Triton line, powered by Windows 10.",,,
likable,1,POS,N,,,,,,,,,,,,,,,,,,,,
like,1,POS,N,,,,,,,,,,,,,,,,,,,,
liked,1,POS,N,,,,,,,,,,,,,,,,,,,,
likes,1,POS,N,,,,,,,,,,,,,,,,,,,,
liking,1,POS,N,,,,,,,,,,,,,,,,,,,,
limit,1,NEG,N,,,,,,,,,,,,,,,,,,,,
limitation,1,NEG,N,,,,,,,,,,,,,,,,,,,,
limitations,1,NEG,N,,,,,,,,,,,,,,,,,,,,
limits,1,NEG,N,,,,,,,,,,,,,,,,,,,,
limp,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lionhearted,1,POS,N,,,,,,,,,,,,,,,,,,,,
listless,1,NEG,N,,,,,,,,,,,,,,,,,,,,
litigious,1,NEG,N,,,,,,,,,,,,,,,,,,,,
little-known,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lively,1,POS,N,,,,,,,,,,,,,,,,,,,,
livid,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lividly,1,NEG,N,,,,,,,,,,,,,,,,,,,,
loath,1,NEG,N,,,,,,,,,,,,,,,,,,,,
loathe,1,NEG,N,,,,,,,,,,,,,,,,,,,,
loathing,1,NEG,N,,,,,,,,,,,,,,,,,,,,
loathly,1,NEG,N,,,,,,,,,,,,,,,,,,,,
loathsome,1,NEG,N,,,,,,,,,,,,,,,,,,,,
loathsomely,1,NEG,N,,,,,,,,,,,,,,,,,,,,
logical,1,POS,N,,,,,,,,,,,,,,,,,,,,
lone,1,NEG,N,,,,,,,,,,,,,,,,,,,,
loneliness,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lonely,1,NEG,N,,,,,,,,,,,,,,,,,,,,
loner,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lonesome,1,NEG,N,,,,,,,,,,,,,,,,,,,,
longing,1,NEG,N,,,,,,,,,,,,,,,,,,,,
longingly,1,NEG,N,,,,,,,,,,,,,,,,,,,,
long-lasting,1,POS,N,,,,,,,,,,,,,,,,,,,,
long-time,1,NEG,N,,,,,,,,,,,,,,,,,,,,
long-winded,1,NEG,N,,,,,,,,,,,,,,,,,,,,
loophole,1,NEG,N,,,,,,,,,,,,,,,,,,,,
loopholes,1,NEG,N,,,,,,,,,,,,,,,,,,,,
loose,1,NEG,N,,,,,,,,,,,,,,,,,,,,
loot,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lorn,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lose,1,NEG,N,,,,,,,,,,,,,,,,,,,,
loser,1,NEG,N,,,,,,,,,,,,,,,,,,,,
losers,1,NEG,N,,,,,,,,,,,,,,,,,,,,
loses,1,NEG,N,,,,,,,,,,,,,,,,,,,,
losing,1,NEG,N,,,,,,,,,,,,,,,,,,,,
loss,1,NEG,N,,,,,,,,,,,,,,,,,,,,
losses,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lost,1,NEG,N,,,,,,,,,,,,,,,,,,,,
loud,1,NEG,N,,,,,,,,,,,,,,,,,,,,
louder,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lousy,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lovable,1,POS,N,,,,,,,,,,,,,,,,,,,,
lovably,1,POS,N,,,,,,,,,,,,,,,,,,,,
love,1,POS,N,,,,,,,,,,,,,,,,,,,,
loved,1,POS,N,,,,,,,,,,,,,,,,,,,,
loveless,1,NEG,N,,,,,,,,,,,,,,,,,,,,
loveliness,1,POS,N,,,,,,,,,,,,,,,,,,,,
lovelorn,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lovely,1,POS,N,,,,,,,,,,,,,,,,,,,,
lover,1,POS,N,,,,,,,,,,,,,,,,,,,,
loves,1,POS,N,,,,,,,,,,,,,,,,,,,,
loving,1,POS,N,,,,,,,,,,,,,,,,,,,,
low-cost,1,POS,N,,,,,,,,,,,,,,,,,,,,
lower-priced,1,POS,N,,,,,,,,,,,,,,,,,,,,
lowly,1,NEG,N,,,,,,,,,,,,,,,,,,,,
low-price,1,POS,N,,,,,,,,,,,,,,,,,,,,
low-priced,1,POS,N,,,,,,,,,,,,,,,,,,,,
low-rated,1,NEG,N,,,,,,,,,,,,,,,,,,,,
low-risk,1,POS,N,,,,,,,,,,,,,,,,,,,,
loyal,1,POS,N,,,,,,,,,,,,,,,,,,,,
loyalty,1,POS,N,,,,,,,,,,,,,,,,,,,,
lubricant,0.9333726,POS,Y,"With over 5,000 formulations and over 800 active grades covering all conceivable applications, including rail-road and marine oils, SERVO has grown to be the largest selling <span class=""OP"">lubricant</span> brand in India.","Incorporated in 2018, HPCL Middle East FZCO is the UAE arm of the Indian Petroleum giant which is a market leader in the highly-competitive Indian <span class=""OP"">lubricant</span> market.","This plastic-like polymer makes the bearings impervious to water ingress and is claimed to release a small amount of <span class=""OP"">lubricant</span> whenever they are in motion, potentially offering a staggeringly long bearing life.","Cane Creek Hellbender bottom bracket key specs Solid SKF MTRX bearings are essentially impervious to water ingress Bearings release small amount of <span class=""OP"">lubricant</span> whenever in motion 30mm spindle BB available in BSA, PF30, BB30 and BB86/92","Sources of these odors include <span class=""OP"">lubricant</span> leaks and on-ground maintenance activities.","In addition, a groove cleaner also removes old <span class=""OP"">lubricant</span> before applying the new protective coating.","North America is the most important automotive coolants market in the world, and our local production and presence will be a differentiator for our customers, said Brian Lieberman, Vice President, Fuel and <span class=""OP"">Lubricant</span> Solutions, BASF.","About Fuel and <span class=""OP"">Lubricant</span> Solutions","The global business unit Fuel and <span class=""OP"">Lubricant</span> Solutions is a leading supplier to the transportation and mineral oil industries worldwide.","Offerings cover fuel performance packages, refinery additives, polyisobutenes, engine coolants (Glysantin brand) and brake fluids as well as <span class=""OP"">lubricant</span> additives, finished lubricants, synthetic base stocks and components for metalworking fluids.","BASF Fuel and <span class=""OP"">Lubricant</span> Solutions is part of BASFs Performance Chemicals division.","ADbase has a high Viscosity Index (VI) making it an ideal <span class=""OP"">lubricant</span> component, ensuring efficiency and fuel economy for high performance engines, while meeting ever stringent environmental regulations.","The <span class=""OP"">lubricant</span> brand entered the two-wheeler replacement battery segment a few years ago as a pilot venture.","He 2017, he became vice director of Fuel and <span class=""OP"">Lubricant</span> Solutions, based at BASF East Asia Headquarters in Hong Kong.","Chevron Lummus Global (CLG) announced that it has been awarded a contract by Bharat Petroleum Corporation Limited (BPCL) in Mumbai, India, for the licence and design of its hydrocracker and <span class=""OP"">lubricant</span> oil base stock unit for enhanced capacity.","With over 5,000 formulations and over 800 active grades covering all conceivable applications, including railroad and marine oils, SERVO has grown to be the largest selling <span class=""OP"">lubricant</span> brand in India.","""Despite the slowdown in auto industry, we are glad to report a strong performance in our revenues and core <span class=""OP"">lubricant</span> volumes.",,,
lucid,1,POS,N,,,,,,,,,,,,,,,,,,,,
lucidly,1,POS,N,,,,,,,,,,,,,,,,,,,,
luck,1,POS,N,,,,,,,,,,,,,,,,,,,,
luckier,1,POS,N,,,,,,,,,,,,,,,,,,,,
luckiest,1,POS,N,,,,,,,,,,,,,,,,,,,,
luckiness,1,POS,N,,,,,,,,,,,,,,,,,,,,
lucky,1,POS,N,,,,,,,,,,,,,,,,,,,,
lucrative,1,POS,N,,,,,,,,,,,,,,,,,,,,
ludicrous,1,NEG,N,,,,,,,,,,,,,,,,,,,,
ludicrously,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lugubrious,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lukewarm,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lull,1,NEG,N,,,,,,,,,,,,,,,,,,,,
luminous,1,POS,N,,,,,,,,,,,,,,,,,,,,
lumpy,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lunatic,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lunaticism,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lurch,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lure,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lurid,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lurk,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lurking,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lush,1,POS,N,,,,,,,,,,,,,,,,,,,,
luster,1,POS,N,,,,,,,,,,,,,,,,,,,,
lustrous,1,POS,N,,,,,,,,,,,,,,,,,,,,
luxuriant,1,POS,N,,,,,,,,,,,,,,,,,,,,
luxuriate,1,POS,N,,,,,,,,,,,,,,,,,,,,
luxurious,1,POS,N,,,,,,,,,,,,,,,,,,,,
luxuriously,1,POS,N,,,,,,,,,,,,,,,,,,,,
luxury,1,POS,N,,,,,,,,,,,,,,,,,,,,
lying,1,NEG,N,,,,,,,,,,,,,,,,,,,,
lyrical,1,POS,N,,,,,,,,,,,,,,,,,,,,
macabre,1,NEG,N,,,,,,,,,,,,,,,,,,,,
mad,1,NEG,N,,,,,,,,,,,,,,,,,,,,
madden,1,NEG,N,,,,,,,,,,,,,,,,,,,,
maddening,1,NEG,N,,,,,,,,,,,,,,,,,,,,
maddeningly,1,NEG,N,,,,,,,,,,,,,,,,,,,,
madder,1,NEG,N,,,,,,,,,,,,,,,,,,,,
madly,1,NEG,N,,,,,,,,,,,,,,,,,,,,
madman,1,NEG,N,,,,,,,,,,,,,,,,,,,,
madness,1,NEG,N,,,,,,,,,,,,,,,,,,,,
magic,1,POS,N,,,,,,,,,,,,,,,,,,,,
magical,1,POS,N,,,,,,,,,,,,,,,,,,,,
magnanimous,1,POS,N,,,,,,,,,,,,,,,,,,,,
magnanimously,1,POS,N,,,,,,,,,,,,,,,,,,,,
magnificence,1,POS,N,,,,,,,,,,,,,,,,,,,,
magnificent,1,POS,N,,,,,,,,,,,,,,,,,,,,
magnificently,1,POS,N,,,,,,,,,,,,,,,,,,,,
majestic,1,POS,N,,,,,,,,,,,,,,,,,,,,
majesty,1,POS,N,,,,,,,,,,,,,,,,,,,,
maladjusted,1,NEG,N,,,,,,,,,,,,,,,,,,,,
maladjustment,1,NEG,N,,,,,,,,,,,,,,,,,,,,
malady,1,NEG,N,,,,,,,,,,,,,,,,,,,,
malaise,1,NEG,N,,,,,,,,,,,,,,,,,,,,
malcontent,1,NEG,N,,,,,,,,,,,,,,,,,,,,
malcontented,1,NEG,N,,,,,,,,,,,,,,,,,,,,
maledict,1,NEG,N,,,,,,,,,,,,,,,,,,,,
malevolence,1,NEG,N,,,,,,,,,,,,,,,,,,,,
malevolent,1,NEG,N,,,,,,,,,,,,,,,,,,,,
malevolently,1,NEG,N,,,,,,,,,,,,,,,,,,,,
malice,1,NEG,N,,,,,,,,,,,,,,,,,,,,
malicious,1,NEG,N,,,,,,,,,,,,,,,,,,,,
maliciously,1,NEG,N,,,,,,,,,,,,,,,,,,,,
maliciousness,1,NEG,N,,,,,,,,,,,,,,,,,,,,
malign,1,NEG,N,,,,,,,,,,,,,,,,,,,,
malignant,1,NEG,N,,,,,,,,,,,,,,,,,,,,
malodorous,1,NEG,N,,,,,,,,,,,,,,,,,,,,
maltreatment,1,NEG,N,,,,,,,,,,,,,,,,,,,,
manageable,1,POS,N,,,,,,,,,,,,,,,,,,,,
maneuverable,1,POS,N,,,,,,,,,,,,,,,,,,,,
mangle,1,NEG,N,,,,,,,,,,,,,,,,,,,,
mangled,1,NEG,N,,,,,,,,,,,,,,,,,,,,
mangles,1,NEG,N,,,,,,,,,,,,,,,,,,,,
mangling,1,NEG,N,,,,,,,,,,,,,,,,,,,,
mania,1,NEG,N,,,,,,,,,,,,,,,,,,,,
maniac,1,NEG,N,,,,,,,,,,,,,,,,,,,,
maniacal,1,NEG,N,,,,,,,,,,,,,,,,,,,,
manic,1,NEG,N,,,,,,,,,,,,,,,,,,,,
manipulate,1,NEG,N,,,,,,,,,,,,,,,,,,,,
manipulation,1,NEG,N,,,,,,,,,,,,,,,,,,,,
manipulative,1,NEG,N,,,,,,,,,,,,,,,,,,,,
manipulators,1,NEG,N,,,,,,,,,,,,,,,,,,,,
marginally,1,NEG,N,,,,,,,,,,,,,,,,,,,,
martyrdom,1,NEG,N,,,,,,,,,,,,,,,,,,,,
martyrdom-seeking,1,NEG,N,,,,,,,,,,,,,,,,,,,,
marvel,1,POS,N,,,,,,,,,,,,,,,,,,,,
marveled,1,POS,N,,,,,,,,,,,,,,,,,,,,
marvelled,1,POS,N,,,,,,,,,,,,,,,,,,,,
marvellous,1,POS,N,,,,,,,,,,,,,,,,,,,,
marvelous,1,POS,N,,,,,,,,,,,,,,,,,,,,
marvelously,1,POS,N,,,,,,,,,,,,,,,,,,,,
marvelousness,1,POS,N,,,,,,,,,,,,,,,,,,,,
marvels,1,POS,N,,,,,,,,,,,,,,,,,,,,
mashed,1,NEG,N,,,,,,,,,,,,,,,,,,,,
massacre,1,NEG,N,,,,,,,,,,,,,,,,,,,,
massacres,1,NEG,N,,,,,,,,,,,,,,,,,,,,
massive,0.99965596,NEG,Y,"WASAI Technology's mission is to deliver acceleration technologies of High-Performance Data Analysis (HPDA) in future data centers for targeted vertical applications with <span class=""OP"">massive</span> volumes and high velocities of scientific data.","He is a movie buff and has created a <span class=""OP"">massive</span> 50 seat theatre on the eighth floor of his house.","Steel stocks like Tata Steel, EPC stocks like L&T and a whole host of PSU companies which are sitting on <span class=""OP"">massive</span> order book positions are where you can take a calculated risk, says Dipan Mehta, Founder Director, Elixir Equities.","Then, there is a whole host of PSU companies which are sitting on <span class=""OP"">massive</span> order book positions, right from the likes of NBCC to Bharat Electronics to Ircon, Garden Reach, Cochin Shipyard.","It's a <span class=""OP"">massive</span> beast with an Intel Core i9-9900K, liquid cooling, an NVIDIA RTX 2080Ti, 64GB HyperX Fury DDR4-2666, and a RAID 0 PCIe NVMe setup for storage.","Phase 1 of the project had a <span class=""OP"">massive</span> undertaking a 400K ton chemical pulp project that covers the complete process of pulp production, alkaline recovery, pulp board machines, biomass furnaces, and chemicals.","The partnership will simplify and accelerate software and cloud deployments by supporting them with strong infrastructure that meets <span class=""OP"">massive</span> scalability, availability, and performance while decreasing data management costs.","If we achieve two-to-three percent savings in material cost, it is a <span class=""OP"">massive</span> benefit.","Nifty View: Markets started this week with a <span class=""OP"">massive</span> sell-off due to weaker automobile sales along with weak GDP data.","Amazons <span class=""OP"">massive</span> online presence could help bolster Reliances consumer and private labels business.","Earlier, Dilip Pawar, a union leader who represents the Vishwa Kalyan Kamgar Sanghatana in Pune, told Mint that the ongoing slowdown has directly resulted in <span class=""OP"">massive</span> production cuts at the manufacturing units in and around Pune"""".","The other big peg is that <span class=""OP"">massive</span> $15 billion deal with Aramco that is brewing.","Reliances Jamnagar refinery is about twice the size of the biggest U.S. plant, Aramco-owned Port Arthur, and is so <span class=""OP"">massive</span> that maintenance work occasionally skews Indias entire trade balance.","Miss. — Mississippis capital city is suing the German company it hired to overhaul its water-billing system, saying the company orchestrated <span class=""OP"">massive</span> fraud and failed to deliver on promises of saving the city $120 million.","This case involves a <span class=""OP"">massive</span> fraud orchestrated by Siemens under the guise of an energy performance contract promising $120 million in guaranteed savings for the city, says the lawsuit filed in Hinds County Circuit Court.","This throws a <span class=""OP"">massive</span> wrench in our load forecast models because they have been constructed based on a fundamental understanding of how people use electricity!","In turn, we will see a <span class=""OP"">massive</span> increase of data storage, of the need for processing power because everything that one sees today will be digitalized and this is another element where I foresee tremendous growth.",,,
master,1,POS,N,,,,,,,,,,,,,,,,,,,,
masterful,1,POS,N,,,,,,,,,,,,,,,,,,,,
masterfully,1,POS,N,,,,,,,,,,,,,,,,,,,,
masterpiece,1,POS,N,,,,,,,,,,,,,,,,,,,,
masterpieces,1,POS,N,,,,,,,,,,,,,,,,,,,,
masters,1,POS,N,,,,,,,,,,,,,,,,,,,,
mastery,1,POS,N,,,,,,,,,,,,,,,,,,,,
matchless,1,POS,N,,,,,,,,,,,,,,,,,,,,
matte,1,NEG,N,,,,,,,,,,,,,,,,,,,,
mature,1,POS,N,,,,,,,,,,,,,,,,,,,,
maturely,1,POS,N,,,,,,,,,,,,,,,,,,,,
maturity,1,POS,N,,,,,,,,,,,,,,,,,,,,
mawkish,1,NEG,N,,,,,,,,,,,,,,,,,,,,
mawkishly,1,NEG,N,,,,,,,,,,,,,,,,,,,,
mawkishness,1,NEG,N,,,,,,,,,,,,,,,,,,,,
meager,1,NEG,N,,,,,,,,,,,,,,,,,,,,
meaningful,1,POS,N,,,,,,,,,,,,,,,,,,,,
meaningless,1,NEG,N,,,,,,,,,,,,,,,,,,,,
meanness,1,NEG,N,,,,,,,,,,,,,,,,,,,,
measly,1,NEG,N,,,,,,,,,,,,,,,,,,,,
meddle,1,NEG,N,,,,,,,,,,,,,,,,,,,,
meddlesome,1,NEG,N,,,,,,,,,,,,,,,,,,,,
mediocre,1,NEG,N,,,,,,,,,,,,,,,,,,,,
mediocrity,1,NEG,N,,,,,,,,,,,,,,,,,,,,
melancholy,1,NEG,N,,,,,,,,,,,,,,,,,,,,
melodramatic,1,NEG,N,,,,,,,,,,,,,,,,,,,,
melodramatically,1,NEG,N,,,,,,,,,,,,,,,,,,,,
meltdown,1,NEG,N,,,,,,,,,,,,,,,,,,,,
memorable,1,POS,N,,,,,,,,,,,,,,,,,,,,
menace,1,NEG,N,,,,,,,,,,,,,,,,,,,,
menacing,1,NEG,N,,,,,,,,,,,,,,,,,,,,
menacingly,1,NEG,N,,,,,,,,,,,,,,,,,,,,
mendacious,1,NEG,N,,,,,,,,,,,,,,,,,,,,
mendacity,1,NEG,N,,,,,,,,,,,,,,,,,,,,
menial,1,NEG,N,,,,,,,,,,,,,,,,,,,,
merciful,1,POS,N,,,,,,,,,,,,,,,,,,,,
mercifully,1,POS,N,,,,,,,,,,,,,,,,,,,,
merciless,1,NEG,N,,,,,,,,,,,,,,,,,,,,
mercilessly,1,NEG,N,,,,,,,,,,,,,,,,,,,,
mercy,1,POS,N,,,,,,,,,,,,,,,,,,,,
merit,1,POS,N,,,,,,,,,,,,,,,,,,,,
meritorious,1,POS,N,,,,,,,,,,,,,,,,,,,,
merrily,1,POS,N,,,,,,,,,,,,,,,,,,,,
merriment,1,POS,N,,,,,,,,,,,,,,,,,,,,
merriness,1,POS,N,,,,,,,,,,,,,,,,,,,,
merry,1,POS,N,,,,,,,,,,,,,,,,,,,,
mesmerize,1,POS,N,,,,,,,,,,,,,,,,,,,,
mesmerized,1,POS,N,,,,,,,,,,,,,,,,,,,,
mesmerizes,1,POS,N,,,,,,,,,,,,,,,,,,,,
mesmerizing,1,POS,N,,,,,,,,,,,,,,,,,,,,
mesmerizingly,1,POS,N,,,,,,,,,,,,,,,,,,,,
mess,1,NEG,N,,,,,,,,,,,,,,,,,,,,
messed,1,NEG,N,,,,,,,,,,,,,,,,,,,,
messes,1,NEG,N,,,,,,,,,,,,,,,,,,,,
messing,1,NEG,N,,,,,,,,,,,,,,,,,,,,
messy,1,NEG,N,,,,,,,,,,,,,,,,,,,,
meticulous,1,POS,N,,,,,,,,,,,,,,,,,,,,
meticulously,1,POS,N,,,,,,,,,,,,,,,,,,,,
midget,1,NEG,N,,,,,,,,,,,,,,,,,,,,
miff,1,NEG,N,,,,,,,,,,,,,,,,,,,,
mightily,1,POS,N,,,,,,,,,,,,,,,,,,,,
mighty,1,POS,N,,,,,,,,,,,,,,,,,,,,
